序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
488,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416023,運動績優單招,一般生,,248,台北縣國立泰山高中,普通科
489,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416024,運動績優單招,一般生,,269,宜蘭縣立慈心華德福教育實驗高級中學,普通科
490,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416025,運動績優單招,一般生,,330,台北市市立復興高中,普通科
491,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416026,運動績優單招,一般生,,504,彰化縣立和美高級中學,普通科
492,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416027,運動績優單招,一般生,,880,澎湖縣國立馬公高中,普通科
493,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416028,運動績優單招,一般生,,975,花蓮縣國立花蓮高中,普通科
494,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416029,運動績優單招,一般生,,540,南投縣國立水里商工,普通科
495,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416030,運動績優單招,一般生,,433,台中縣國立大甲高中,普通科
496,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416031,運動績優單招,一般生,,222,基隆市國立基隆海事,漁業科
497,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416032,運動績優單招,一般生,,880,澎湖縣國立澎湖海事高職,航海科
498,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416033,運動績優單招,一般生,,247,台北縣國立三重商工,板金科
499,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416034,運動績優單招,一般生,,235,台北縣國立瑞芳高工,體育班
500,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416035,運動績優單招,一般生,,220,基隆市國立基隆海事,漁業科
501,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416038,聯合登記分發,聯登一般生,商管群,514,彰化縣國立員林家商,商業經營科
502,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416039,聯合登記分發,聯登一般生,商管群,652,雲林縣國立北港高中,商業經營科
503,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416041,聯合登記分發,聯登一般生,商管群,261,宜蘭縣國立宜蘭高商,資料處理科
504,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416046,運動績優甄試,運動績優生,不分類別,643,雲林縣私立義峰高中,餐飲管理科
505,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417001,繁星推甄,繁星生,電機與電子群電子類,730,臺南縣國立新營高工,電機科
506,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417002,技優甄審,技優生,電機類,885,桃園縣私立治平高中,電機科
507,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417003,技優甄審,技優生,電機類,337,桃園縣私立大興高級中學,電機科
508,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417004,技優甄審,技優生,電機類,270,宜蘭縣國立羅東高工,電機科
509,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417005,技優甄審,技優生,電機類,205,基隆市國立基隆商工,電機科
510,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417006,技優甄審,技優生,電機類,114,台北市市立內湖高工,冷凍空調科
511,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417007,甄選入學,甄選一般生,電機與電子群資電類,830,高雄縣私立中山工商,電子科
512,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417008,甄選入學,甄選一般生,電機與電子群資電類,800,高雄縣私立中山工商,電子科
513,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417009,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
514,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417010,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
515,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417011,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,資訊科
516,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417012,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立新興高中,電子科
517,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417013,甄選入學,甄選一般生,電機與電子群資電類,412,台中市私立光華高工,電子科
518,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417014,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
519,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417015,甄選入學,甄選一般生,電機與電子群資電類,403,台中市國立台中高工,電機科
520,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417016,甄選入學,甄選一般生,電機與電子群資電類,269,宜蘭縣國立羅東高工,電子科
521,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417017,甄選入學,甄選一般生,電機與電子群電機類,725,北門農工,電機科
522,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417018,甄選入學,甄選一般生,電機與電子群電機類,702,臺南縣國立新化高工,電機科
523,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417019,甄選入學,甄選一般生,電機與電子群電機類,725,北門農工,電機科
524,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417020,甄選入學,甄選一般生,電機與電子群電機類,832,高雄市市立中正高工,電機科
525,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417021,甄選入學,甄選一般生,電機與電子群電機類,515,彰化縣國立員林崇實高級工業職業學校,電機空調科
526,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417022,甄選入學,甄選一般生,電機與電子群電機類,269,宜蘭縣國立羅東高工,電機科
527,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417023,甄選入學,甄選一般生,電機與電子群電機類,540,南投縣國立南投高中,電機科
528,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417024,甄選入學,甄選一般生,電機與電子群電機類,353,苗栗縣國立苗栗農工,電機科
529,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417025,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
530,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417026,甄選入學,甄選一般生,電機與電子群電機類,727,北門農工,電機科
531,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417027,甄選入學,甄選一般生,電機與電子群電機類,840,高雄市市立中正高工,電機科
532,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417028,甄選入學,甄選一般生,電機與電子群電機類,412,南投縣國立南投高中,電機科
533,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417032,聯合登記分發,聯登一般生,動力機械群,640,雲林縣國立西螺農工,汽車科
534,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417033,聯合登記分發,聯登一般生,動力機械群,704,臺南縣國立台南高工,汽車科
535,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417034,聯合登記分發,聯登一般生,動力機械群,802,高雄市市立中正高工,汽車科
536,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417037,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立木柵高工,電子科
537,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417039,聯合登記分發,聯登一般生,電機與電子群電機類,508,彰化縣國立彰化師大附屬高工,電機科
538,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417040,聯合登記分發,聯登一般生,電機與電子群電機類,528,彰化縣國立秀水高工,電機科
539,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417041,聯合登記分發,聯登一般生,電機與電子群電機類,632,雲林縣國立虎尾農工,電機科
540,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417044,聯合登記分發,聯登一般生,電機與電子群電機類,622,嘉義縣國立民雄農工,電機科
541,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417045,聯合登記分發,聯登一般生,電機與電子群電機類,709,北門農工,電機科
542,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417046,聯合登記分發,聯登一般生,電機與電子群電機類,722,北門農工,電機科
543,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417048,聯合登記分發,聯登一般生,電機與電子群電機類,831,高雄市市立中正高工,電機科
544,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417049,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄市市立高雄高工,電機科
545,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417051,聯合登記分發,聯登一般生,電機與電子群資電類,110,台北市市立內湖高工,控制科
546,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417053,聯合登記分發,聯登一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
547,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417054,聯合登記分發,聯登一般生,電機與電子群資電類,324,桃園縣私立治平高中,資訊科
548,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417055,聯合登記分發,聯登一般生,電機與電子群資電類,320,桃園縣私立啟英高中,資訊科
549,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417058,聯合登記分發,聯登一般生,電機與電子群資電類,800,高雄市市立中正高工,電機科
550,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417059,聯合登記分發,聯登一般生,電機與電子群資電類,806,高雄市市立高雄高工,電機科
551,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417060,聯合登記分發,聯登一般生,電機與電子群資電類,804,高雄縣私立中山工商,電子科
552,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1110417061,聯合登記分發,聯登一般生,電機與電子群資電類,265,宜蘭縣國立羅東高工,電子科
553,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418001,甄選入學,甄選一般生,商管群,324,桃園縣私立治平高中,電子商務(處理)科
554,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418002,甄選入學,甄選一般生,商管群,880,澎湖縣國立澎湖海事高職,航運管理科
555,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418003,甄選入學,甄選一般生,商管群,260,宜蘭縣國立宜蘭高商,國際貿易科
556,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418004,甄選入學,甄選一般生,商管群,885,澎湖縣國立澎湖海事高職,航運管理科
557,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418005,甄選入學,甄選一般生,商管群,648,雲林縣國立北港高中,商業經營科
558,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418006,甄選入學,甄選一般生,商管群,220,台北縣鶯歌工商,資料處理科
559,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418007,甄選入學,甄選一般生,商管群,112,台北市市立松山家商,商業經營科
560,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418008,甄選入學,甄選一般生,商管群,324,桃園縣私立育達高中,會計事務科
561,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418009,甄選入學,甄選一般生,商管群,621,嘉義市私立興華高中,資料處理科
562,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418010,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
563,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418011,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
564,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418012,甄選入學,甄選一般生,商管群,337,桃園縣私立新興高中,商業經營科
565,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418013,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
566,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418014,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
567,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418015,甄選入學,甄選一般生,商管群,324,桃園縣私立新興高中,資料處理科
568,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418017,甄選入學,甄選一般生,商管群,427,台中市私立嶺東高中,國際貿易科
569,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418018,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
570,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418019,甄選入學,甄選一般生,商管群,239,台北縣鶯歌工商,資料處理科
571,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418020,甄選入學,甄選一般生,商管群,703,台南市光華高級中學,商業經營科
572,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418021,甄選入學,甄選一般生,商管群,702,北門農工,電子商務(處理)科
573,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418022,甄選入學,中低/低收入戶生,商管群,885,澎湖縣國立馬公高中,商業經營科
574,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418023,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,商業經營科
575,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418025,聯合登記分發,聯登一般生,商管群,105,台北縣國立三重商工,商業經營科
576,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418026,聯合登記分發,聯登一般生,商管群,337,桃園縣私立新興高中,資料處理科
577,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418027,聯合登記分發,聯登一般生,商管群,330,桃園縣私立新興高中,商業經營科
578,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418028,聯合登記分發,聯登一般生,商管群,320,桃園縣私立育達高中,資料處理科
579,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418029,聯合登記分發,聯登一般生,商管群,328,桃園縣國立中壢高商,國際貿易科
580,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418030,聯合登記分發,聯登一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,資料處理科
581,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418031,聯合登記分發,聯登一般生,商管群,540,台中市國立台中家商,商業經營科
582,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418033,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,國際貿易科
583,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418036,聯合登記分發,聯登一般生,商管群,526,彰化縣國立員林家商,商業經營科
584,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418037,聯合登記分發,聯登一般生,商管群,511,彰化縣國立二林工商,綜合高中部
585,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418039,聯合登記分發,聯登一般生,商管群,718,台南市私立長榮高中,國際貿易科
586,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418040,聯合登記分發,聯登一般生,商管群,806,高雄市市立高雄高商,商業經營科
587,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418043,聯合登記分發,聯登一般生,商管群,830,高雄市市立高雄高商,國際貿易科
588,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418045,聯合登記分發,聯登一般生,商管群,840,高雄縣國立鳳山商工,會計事務科
589,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418046,聯合登記分發,聯登一般生,外語群英語類,247,台北市市立松山家商,應用外語科(英文)
590,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1110418047,聯合登記分發,聯登一般生,外語群英語類,330,桃園縣私立新興高中,應用外語科(英文)
