序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
489,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417002,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣國立楊梅高中,資訊科
490,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417003,甄選入學,甄選一般生,電機與電子群資電類,710,台南市私立長榮高中,電機科
491,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417004,甄選入學,甄選一般生,電機與電子群資電類,500,彰化縣國立秀水高工,電機科
492,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417005,甄選入學,甄選一般生,電機與電子群資電類,235,台北縣國立淡水商工,資訊科
493,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417006,甄選入學,甄選一般生,電機與電子群資電類,811,高雄市市立海青工商,電子科
494,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417007,甄選入學,甄選一般生,電機與電子群資電類,239,台北縣鶯歌工商,資訊科
495,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417008,甄選入學,甄選一般生,電機與電子群資電類,300,新竹市私立磐石高中,電機科
496,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417009,甄選入學,甄選一般生,電機與電子群資電類,325,桃園縣私立治平高中,電機科
497,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417010,甄選入學,甄選一般生,電機與電子群資電類,721,臺南縣國立台南高工,電子科
498,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417011,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立育達高中,資訊科
499,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417012,甄選入學,甄選一般生,電機與電子群資電類,303,新竹縣私立內思高工,電機科
500,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417014,甄選入學,甄選一般生,電機與電子群電機類,201,基隆市私立二信高中,電機科
501,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417015,甄選入學,甄選一般生,電機與電子群電機類,205,基隆市私立二信高中,電機科
502,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417016,甄選入學,甄選一般生,電機與電子群電機類,654,雲林縣國立北港農工,電機科
503,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417017,甄選入學,甄選一般生,電機與電子群電機類,913,屏東縣國立屏東高工,電機科
504,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417018,甄選入學,甄選一般生,電機與電子群電機類,831,高雄縣私立中山工商,電機科
505,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417019,聯合登記分發,聯登一般生,動力機械群,506,彰化縣國立鹿港高中,汽車科
506,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417020,聯合登記分發,聯登一般生,動力機械群,970,花蓮縣國立花蓮高工,汽車科
507,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417021,聯合登記分發,聯登一般生,動力機械群,973,花蓮縣國立花蓮高工,汽車科
508,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417022,聯合登記分發,聯登一般生,電機與電子群電機類,244,台北市市立松山工農,電機科
509,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417023,聯合登記分發,聯登一般生,電機與電子群電機類,238,台北縣國立泰山高中,電機科
510,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417024,聯合登記分發,聯登一般生,電機與電子群電機類,238,台北縣國立泰山高中,電機科
511,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417025,聯合登記分發,聯登一般生,電機與電子群電機類,242,台北縣國立泰山高中,電機科
512,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417026,聯合登記分發,聯登一般生,電機與電子群電機類,300,新竹市私立磐石高中,電機科
513,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417027,聯合登記分發,聯登一般生,電機與電子群電機類,302,苗栗縣國立苗栗農工,電機科
514,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417029,聯合登記分發,原住民,電機與電子群電機類,402,台中市國立台中高工,冷凍空調技術科
515,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417030,聯合登記分發,聯登一般生,電機與電子群電機類,402,台中縣國立霧峰農工,電機科
516,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417031,聯合登記分發,聯登一般生,電機與電子群電機類,413,台中縣國立霧峰農工,電機科
517,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417034,聯合登記分發,聯登一般生,電機與電子群電機類,513,彰化縣國立永靖高工,電機科
518,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417035,聯合登記分發,聯登一般生,電機與電子群電機類,608,嘉義市國立嘉義高工,電機空調科
519,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417036,聯合登記分發,聯登一般生,電機與電子群電機類,600,嘉義縣國立民雄農工,電機科
520,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417038,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄市市立中正高工,電機科
521,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417039,聯合登記分發,聯登一般生,電機與電子群電機類,806,高雄市市立高雄高工,冷凍空調科
522,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417040,聯合登記分發,聯登一般生,電機與電子群電機類,820,高雄市市立高雄高工,冷凍空調科
523,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417041,聯合登記分發,聯登一般生,電機與電子群電機類,268,宜蘭縣國立羅東高工,電機科
524,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417042,聯合登記分發,聯登一般生,電機與電子群資電類,203,基隆市國立基隆海事,資訊科
525,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417043,聯合登記分發,聯登一般生,電機與電子群資電類,222,台北市私立景文高中,資訊科
526,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417044,聯合登記分發,聯登一般生,電機與電子群資電類,116,台北市私立景文高中,資訊科
527,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417045,聯合登記分發,聯登一般生,電機與電子群資電類,223,台北市私立景文高中,資訊科
528,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417046,聯合登記分發,聯登一般生,電機與電子群資電類,243,台北縣國立泰山高中,電子科
529,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417047,聯合登記分發,聯登一般生,電機與電子群資電類,241,台北縣國立泰山高中,電子科
530,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417049,聯合登記分發,聯登一般生,電機與電子群資電類,334,桃園縣私立新興高中,電子科
531,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417050,聯合登記分發,聯登一般生,電機與電子群資電類,302,新竹縣私立內思高工,電機科
532,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417054,聯合登記分發,聯登一般生,電機與電子群資電類,413,台中市國立台中高工,電子科
533,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417056,聯合登記分發,聯登一般生,電機與電子群資電類,640,雲林縣國立虎尾農工,電機科
534,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417057,聯合登記分發,聯登一般生,電機與電子群資電類,718,臺南縣國立台南高工,電子科
535,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417058,聯合登記分發,聯登一般生,電機與電子群資電類,829,高雄市市立高雄高工,冷凍科
536,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417059,聯合登記分發,聯登一般生,電機與電子群資電類,806,高雄市市立高雄高工,冷凍科
537,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417060,聯合登記分發,聯登一般生,電機與電子群資電類,802,高雄縣私立中山工商,資訊科
538,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417062,聯合登記分發,聯登一般生,電機與電子群資電類,893,金門縣國立金門農工,電機科
539,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418001,技優甄審,技優生,商管群,333,桃園縣私立新興高中,資料處理科
540,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418002,甄選入學,離島地區,商管群,885,澎湖縣國立澎湖海事高職,航運管理科
541,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418003,甄選入學,離島地區,商管群,884,澎湖縣國立澎湖海事高職,航運管理科
542,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418004,甄選入學,甄選一般生,商管群,260,宜蘭縣國立頭城家商,資料處理科
543,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418005,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
544,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418006,甄選入學,甄選一般生,商管群,711,臺南縣國立新豐高中,綜合高中部
545,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418007,甄選入學,甄選一般生,商管群,337,桃園縣私立新興高中,商業經營科
546,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418008,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,商業經營科
547,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418009,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
548,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418010,甄選入學,甄選一般生,商管群,807,高雄縣國立鳳山商工,商業經營科
549,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418011,甄選入學,甄選一般生,商管群,807,高雄縣國立鳳山商工,國際貿易科
550,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418012,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
551,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418013,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
552,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418014,甄選入學,甄選一般生,商管群,885,澎湖縣國立馬公高中,商業經營科
553,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418015,甄選入學,甄選一般生,商管群,201,基隆市私立二信高中,應用英語科
554,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418016,甄選入學,甄選一般生,商管群,702,台南市國立台南高商,商業經營科
555,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418017,甄選入學,甄選一般生,商管群,600,嘉義市國立華南高商,國際貿易科
556,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418018,甄選入學,甄選一般生,商管群,426,台中縣國立豐原高商,資料處理科
557,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418019,甄選入學,甄選一般生,商管群,330,桃園縣私立振聲高中,電子商務(處理)科
558,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418020,甄選入學,甄選一般生,商管群,330,桃園縣私立振聲高中,電子商務(處理)科
559,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418021,甄選入學,甄選一般生,商管群,802,高雄市立楠梓高中,綜合高中部
560,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418022,甄選入學,甄選一般生,商管群,710,臺南縣國立曾文家商,資料處理科
561,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418023,甄選入學,甄選一般生,商管群,703,台南市國立台南高商,商業經營科
562,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418024,甄選入學,甄選一般生,商管群,612,嘉義市國立華南高商,電子商務(處理)科
563,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418025,甄選入學,甄選一般生,商管群,420,台中縣國立豐原高商,商業經營科
564,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418026,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,商業經營科
565,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418027,甄選入學,甄選一般生,外語群英語類,320,桃園縣私立新興高中,應用英語科
566,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418028,甄選入學,甄選一般生,外語群英語類,541,南投縣國立南投高中,應用英語科
567,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418029,繁星推甄,繁星生,商管群,540,南投縣國立南投高商,商業經營科
568,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418030,繁星推甄,繁星生,商管群,806,高雄市私立復華高中,電子商務(處理)科
569,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418031,聯合登記分發,聯登一般生,商管群,221,台北市市立大安高工,冷凍空調科
570,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418032,聯合登記分發,聯登一般生,商管群,104,台北市市立內湖高工,電子科
571,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418033,聯合登記分發,聯登一般生,商管群,111,台北市幼華高級中學,電子商務(處理)科
572,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418037,聯合登記分發,聯登一般生,商管群,300,苗栗縣國立苗栗高商,國際貿易科
573,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418039,聯合登記分發,聯登一般生,商管群,421,苗栗縣國立卓蘭高級中等學校,電子商務(處理)科
574,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418045,聯合登記分發,聯登一般生,商管群,510,彰化縣私立文興高中,綜合高中部
575,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418048,聯合登記分發,聯登一般生,商管群,709,臺南縣國立曾文家商,電子商務(處理)科
576,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418049,聯合登記分發,聯登一般生,商管群,813,高雄市市立海青工商,會計事務科
577,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418052,聯合登記分發,聯登一般生,商管群,932,屏東縣國立東港海事,航運管理科
578,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1111418053,聯合登記分發,聯登一般生,外語群英語類,303,新竹市私立光復高中,綜合高中部
