序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
487,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418011,甄選入學,甄選一般生,商管群,202,基隆市國立基隆商工,會計事務科
488,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418012,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
489,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418013,甄選入學,甄選一般生,商管群,320,桃園縣私立六和高中,應用英語科
490,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418014,甄選入學,甄選一般生,商管群,411,南投縣國立草屯商工,資料處理科
491,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418016,甄選入學,甄選一般生,商管群,734,臺南縣國立新營高中,流通管理科
492,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418017,甄選入學,甄選一般生,商管群,238,台北縣私立樹人家商,電子商務(處理)科
493,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418018,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,商業經營科
494,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418019,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
495,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418020,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
496,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418021,甄選入學,甄選一般生,外語群英語類,404,台中市私立新民高中,應用英語科
497,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418022,聯合登記分發,聯登一般生,商管群,202,基隆市私立二信高中,商業經營科
498,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418023,聯合登記分發,聯登一般生,商管群,204,基隆市私立二信高中,商業經營科
499,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418024,聯合登記分發,聯登一般生,商管群,204,基隆市私立二信高中,資料處理科
500,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418025,聯合登記分發,聯登一般生,商管群,236,新北市立新北高工,機械科
501,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418026,聯合登記分發,聯登一般生,商管群,320,桃園縣私立新興高中,商業經營科
502,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418028,聯合登記分發,聯登一般生,商管群,334,桃園縣私立新興高中,應用日語科
503,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418029,聯合登記分發,聯登一般生,商管群,330,桃園縣私立啟英高中,資料處理科
504,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418031,聯合登記分發,聯登一般生,商管群,326,桃園縣私立治平高中,電子商務(處理)科
505,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418032,聯合登記分發,聯登一般生,商管群,300,新竹市私立光復高中,資料處理科
506,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418033,聯合登記分發,聯登一般生,商管群,363,苗栗縣國立苗栗高商,國際貿易科
507,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418036,聯合登記分發,聯登一般生,商管群,412,台中市明德高級中學,資料處理科
508,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418038,聯合登記分發,聯登一般生,商管群,522,彰化縣私立文興高中,綜合高中部
509,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418039,聯合登記分發,聯登一般生,商管群,632,雲林縣國立土庫商工,商業經營科
510,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418040,聯合登記分發,聯登一般生,商管群,622,嘉義市國立嘉義高商,國際貿易科
511,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418041,聯合登記分發,聯登一般生,商管群,712,臺南縣國立新化高工,資料處理科
512,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418043,聯合登記分發,聯登一般生,商管群,727,臺南縣國立曾文家商,電子商務(處理)科
513,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418045,聯合登記分發,聯登一般生,商管群,730,臺南縣國立新營高中,流通管理科
514,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418046,聯合登記分發,聯登一般生,商管群,730,臺南縣國立新營高中,流通管理科
515,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418048,聯合登記分發,聯登一般生,商管群,813,高雄市私立樹德家商,商業經營科
516,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418049,聯合登記分發,聯登一般生,商管群,805,高雄縣私立中山工商,應用日語科
517,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418050,聯合登記分發,聯登一般生,外語群英語類,615,嘉義市國立華南高商,應用英語科
